StartDate,EndValue,LongValue,N_Buys,N_Sells,N,Threshold
2020-08-27 05:00:00+00:00,359905.5,784190.43,6,5,20,5
2020-09-01 05:00:00+00:00,401561.1,760961.4,6,5,20,5
2020-09-06 05:00:00+00:00,455617.1,1228361.8699999999,6,5,20,5
2020-09-11 05:00:00+00:00,378697.5,906839.4,6,5,20,5
2020-09-16 05:00:00+00:00,424065.1,1004420.0,6,5,20,5
2020-09-21 05:00:00+00:00,415492.69999999995,792856.99,6,6,20,5
2020-09-26 05:00:00+00:00,415492.69999999995,806897.2100000001,6,6,20,5
2020-10-01 05:00:00+00:00,415492.69999999995,845196.2800000001,6,6,20,5
2020-10-06 05:00:00+00:00,415492.69999999995,990995.5,6,6,20,5
2020-10-11 05:00:00+00:00,421371.3,932720.1,7,6,20,5
2020-10-16 05:00:00+00:00,459272.8,1036376.2,7,6,20,5
2020-10-21 05:00:00+00:00,498852.2,1092723.2400000002,7,6,20,5
2020-10-26 05:00:00+00:00,509664.51999999996,1044083.92,7,6,20,5
2020-10-31 05:00:00+00:00,496206.5599999999,1115193.25,7,6,20,5
2020-11-05 06:00:00+00:00,423103.87999999995,1121097.9999999998,7,6,20,5
2020-11-10 06:00:00+00:00,447176.23,1048735.66,8,6,20,5
2020-11-15 06:00:00+00:00,438176.3,1024176.12,7,6,20,5
2020-11-20 06:00:00+00:00,361775.61000000004,872800.96,7,7,20,5
2020-11-25 06:00:00+00:00,361775.61000000004,719157.28,7,7,20,5
2020-11-30 06:00:00+00:00,361775.61000000004,750865.33,7,7,20,5
2020-12-05 06:00:00+00:00,393851.31000000006,707177.2000000001,8,7,20,5
2020-12-10 06:00:00+00:00,342933.58,733580.3200000001,8,7,20,5
2020-12-15 06:00:00+00:00,224488.72,662563.84,8,8,20,5
2020-12-20 06:00:00+00:00,206649.49999999997,588515.2300000001,8,8,20,5
2020-12-25 06:00:00+00:00,219642.89999999997,660182.1,8,8,20,5
2020-12-30 06:00:00+00:00,184442.39999999997,499748.88,8,8,20,5
2021-01-04 06:00:00+00:00,187625.99999999997,340860.62,8,8,20,5
2021-01-09 06:00:00+00:00,188372.69999999998,262477.0,9,8,20,5
2021-01-14 06:00:00+00:00,157566.39999999997,294545.1,8,8,20,5
2021-01-19 06:00:00+00:00,152108.4,233140.0,8,8,20,5
2021-01-24 06:00:00+00:00,133298.40000000002,185978.8,9,8,20,5
2021-01-29 06:00:00+00:00,130051.2,193214.0,8,8,20,5
2021-02-03 06:00:00+00:00,151110.4,170688.0,8,8,20,5
2021-02-08 06:00:00+00:00,175809.3,197960.0,8,7,20,5
2021-02-13 06:00:00+00:00,160975.8,156529.8,8,7,20,5
2021-02-18 06:00:00+00:00,160013.3,152265.2,8,7,20,5
2021-02-23 06:00:00+00:00,149633.8,161128.0,8,8,20,5
2021-02-28 06:00:00+00:00,150730.09999999998,191330.3,8,8,20,5
2021-03-05 06:00:00+00:00,174873.0,177264.4,8,7,20,5
2021-03-10 06:00:00+00:00,174873.0,143461.0,8,7,20,5
2021-03-15 05:00:00+00:00,172115.40000000002,136623.0,8,7,20,5
2021-03-20 05:00:00+00:00,167191.19999999998,159232.6,7,7,20,5
2021-03-25 05:00:00+00:00,161959.50000000003,198525.7,8,7,20,5
2021-03-30 05:00:00+00:00,182509.0,186487.5,9,7,20,5
2021-04-04 05:00:00+00:00,184616.69999999995,172877.7,9,7,20,5
2021-04-09 05:00:00+00:00,145882.30000000002,154384.0,8,7,20,5
2021-04-14 05:00:00+00:00,110752.30000000002,130920.4,8,8,20,5
2021-04-19 05:00:00+00:00,96120.4,133316.4,8,8,20,5
2021-04-24 05:00:00+00:00,96713.30000000002,127765.09999999999,8,8,20,5
2021-04-29 05:00:00+00:00,126476.8,108421.2,8,8,20,5
2021-05-04 05:00:00+00:00,142065.6,83818.0,7,7,20,5
2021-05-09 05:00:00+00:00,142065.6,64080.00000000001,7,7,20,5
2021-05-14 05:00:00+00:00,142065.6,53683.6,7,7,20,5
2021-05-19 05:00:00+00:00,153732.50000000003,66731.0,7,7,20,5
2021-05-24 05:00:00+00:00,167321.00000000003,93904.1,6,6,20,5
2021-05-29 05:00:00+00:00,167321.00000000003,71780.0,6,6,20,5
2021-06-03 05:00:00+00:00,167321.00000000003,65630.80000000002,6,6,20,5
2021-06-08 05:00:00+00:00,167321.00000000003,72480.0,6,6,20,5
2021-06-13 05:00:00+00:00,167321.00000000003,58449.399999999994,6,6,20,5
2021-06-18 05:00:00+00:00,172138.59999999998,46403.799999999996,6,6,20,5
2021-06-23 05:00:00+00:00,192649.70000000004,54685.0,6,6,20,5
2021-06-28 05:00:00+00:00,198632.60000000003,60124.99999999999,5,5,20,5
2021-07-03 05:00:00+00:00,198632.60000000003,51010.0,5,5,20,5
2021-07-08 05:00:00+00:00,189995.10000000003,56118.8,5,5,20,5
2021-07-13 05:00:00+00:00,171289.8,52401.40000000001,5,5,20,5
2021-07-18 05:00:00+00:00,169993.30000000005,71570.0,6,5,20,5
2021-07-23 05:00:00+00:00,178161.0,76369.59999999998,6,5,20,5
2021-07-28 05:00:00+00:00,182279.70000000004,72015.59999999999,6,5,20,5
2021-08-02 05:00:00+00:00,172581.19999999998,62091.999999999985,6,5,20,5
2021-08-07 05:00:00+00:00,192948.50000000006,57670.9,6,5,20,5
2021-08-12 05:00:00+00:00,194073.90000000002,60214.6,6,5,20,5
2021-08-17 05:00:00+00:00,173606.2,59709.30000000001,6,5,20,5
2021-08-22 05:00:00+00:00,174770.4,50782.0,6,5,20,5
2021-08-27 05:00:00+00:00,161403.5,48444.799999999996,5,5,20,5
2021-09-01 05:00:00+00:00,161403.5,46475.200000000004,5,5,20,5
2021-09-06 05:00:00+00:00,161403.5,43150.0,5,5,20,5
2021-09-11 05:00:00+00:00,163877.3,54547.0,6,5,20,5
2021-09-16 05:00:00+00:00,136842.2,41061.7,6,5,20,5
2021-09-21 05:00:00+00:00,134020.6,45738.10000000001,6,6,20,5
2021-09-26 05:00:00+00:00,123123.59999999999,45543.5,6,6,20,5
2021-10-01 05:00:00+00:00,113417.09999999999,44814.10000000001,7,6,20,5
2021-10-06 05:00:00+00:00,112307.89999999998,41281.2,6,6,20,5
2021-10-11 05:00:00+00:00,108384.80000000002,37111.99999999999,6,6,20,5
2021-10-16 05:00:00+00:00,104416.40000000001,33634.99999999999,6,6,20,5
2021-10-21 05:00:00+00:00,100867.5,30932.800000000014,6,6,20,5
2021-10-26 05:00:00+00:00,100943.1,37157.09999999999,6,6,20,5
2021-10-31 05:00:00+00:00,119332.80000000003,38818.00000000001,6,5,20,5
2020-04-05 05:00:00+00:00,296138.02,1468448.0499999998,2,2,20,10
2020-05-25 05:00:00+00:00,296138.02,1212571.63,2,2,20,10
2020-05-30 05:00:00+00:00,296138.02,1195418.08,2,2,20,10
2020-06-04 05:00:00+00:00,267295.42000000004,1025526.0999999999,3,2,20,10
2020-06-09 05:00:00+00:00,249540.42000000004,968629.96,3,2,20,10
2020-06-14 05:00:00+00:00,249243.62000000008,1005305.25,3,3,20,10
2020-06-19 05:00:00+00:00,249243.62000000008,873201.5800000001,3,3,20,10
2020-06-24 05:00:00+00:00,249243.62000000008,795787.5599999999,3,3,20,10
2020-06-29 05:00:00+00:00,249243.62000000008,951899.0999999999,3,3,20,10
2020-07-04 05:00:00+00:00,233716.4200000001,989633.71,4,3,20,10
2020-07-09 05:00:00+00:00,210638.8200000001,825134.32,4,3,20,10
2020-07-14 05:00:00+00:00,202766.02000000008,829997.8,4,4,20,10
2020-07-19 05:00:00+00:00,202766.02000000008,885722.92,4,4,20,10
2020-07-24 05:00:00+00:00,202766.02000000008,846937.5,4,4,20,10
2020-07-29 05:00:00+00:00,226006.82000000007,795416.8,5,4,20,10
2020-08-03 05:00:00+00:00,262148.42000000004,754865.5,5,4,20,10
2020-08-09 05:00:00+00:00,281165.22000000003,803661.3099999999,5,4,20,10
2020-08-14 05:00:00+00:00,283664.42000000004,756212.1599999999,5,4,20,10
2020-08-19 05:00:00+00:00,287474.82000000007,789320.53,5,4,20,10
2020-08-27 05:00:00+00:00,274442.0200000001,784190.43,5,4,20,10
2020-09-01 05:00:00+00:00,306042.82000000007,760961.4,5,4,20,10
2020-09-06 05:00:00+00:00,347050.82000000007,1228361.8699999999,5,4,20,10
2020-09-11 05:00:00+00:00,288698.0200000001,906839.4,5,4,20,10
2020-09-16 05:00:00+00:00,323114.82000000007,1004420.0,5,4,20,10
2020-09-21 05:00:00+00:00,307970.0200000001,792856.99,5,5,20,10
2020-09-26 05:00:00+00:00,307970.0200000001,806897.2100000001,5,5,20,10
2020-10-01 05:00:00+00:00,307970.0200000001,845196.2800000001,5,5,20,10
2020-10-06 05:00:00+00:00,307970.0200000001,990995.5,5,5,20,10
2020-10-11 05:00:00+00:00,312317.2200000001,932720.1,6,5,20,10
2020-10-16 05:00:00+00:00,340345.2200000001,1036376.2,6,5,20,10
2020-10-21 05:00:00+00:00,369614.02000000014,1092723.2400000002,6,5,20,10
2020-10-26 05:00:00+00:00,372949.2200000001,1044083.92,6,5,20,10
2020-10-31 05:00:00+00:00,387398.82000000007,1115193.25,6,5,20,10
2020-11-05 06:00:00+00:00,401892.42000000004,1121097.9999999998,6,5,20,10
2020-11-10 06:00:00+00:00,416315.6200000001,1048735.66,6,5,20,10
2020-11-15 06:00:00+00:00,415981.2200000001,1024176.12,6,5,20,10
2020-11-20 06:00:00+00:00,361641.2200000001,872800.96,6,6,20,10
2020-11-25 06:00:00+00:00,361641.2200000001,719157.28,6,6,20,10
2020-11-30 06:00:00+00:00,361641.2200000001,750865.33,6,6,20,10
2020-12-05 06:00:00+00:00,361641.2200000001,707177.2000000001,6,6,20,10
2020-12-10 06:00:00+00:00,361641.2200000001,733580.3200000001,6,6,20,10
2020-12-15 06:00:00+00:00,259872.92000000004,662563.84,6,6,20,10
2020-12-20 06:00:00+00:00,239349.5,588515.2300000001,6,6,20,10
2020-12-25 06:00:00+00:00,254461.6000000001,660182.1,6,6,20,10
2020-12-30 06:00:00+00:00,214563.0000000001,499748.88,7,6,20,10
2021-01-04 06:00:00+00:00,218111.60000000003,340860.62,6,6,20,10
2021-01-09 06:00:00+00:00,218335.10000000003,262477.0,7,6,20,10
2021-01-14 06:00:00+00:00,184598.7,294545.1,6,6,20,10
2021-01-19 06:00:00+00:00,177305.5,233140.0,6,6,20,10
2021-01-24 06:00:00+00:00,153399.7,185978.8,7,6,20,10
2021-01-29 06:00:00+00:00,151670.30000000005,193214.0,6,6,20,10
2021-02-03 06:00:00+00:00,188159.30000000002,170688.0,5,5,20,10
2021-02-08 06:00:00+00:00,193619.30000000002,197960.0,6,5,20,10
2021-02-13 06:00:00+00:00,177437.30000000002,156529.8,6,5,20,10
2021-02-18 06:00:00+00:00,176387.30000000002,152265.2,6,5,20,10
2021-02-23 06:00:00+00:00,161366.20000000007,161128.0,6,6,20,10
2021-02-28 06:00:00+00:00,164341.60000000003,191330.3,7,6,20,10
2021-03-05 06:00:00+00:00,142816.50000000006,177264.4,6,6,20,10
2021-03-10 06:00:00+00:00,142816.50000000006,143461.0,6,6,20,10
2021-03-15 05:00:00+00:00,149622.30000000008,136623.0,6,6,20,10
2021-03-20 05:00:00+00:00,145196.2000000001,159232.6,6,6,20,10
2021-03-25 05:00:00+00:00,140253.50000000006,198525.7,7,6,20,10
2021-03-30 05:00:00+00:00,156121.40000000008,186487.5,8,6,20,10
2021-04-04 05:00:00+00:00,161059.00000000003,172877.7,7,6,20,10
2021-04-09 05:00:00+00:00,126439.10000000003,154384.0,7,6,20,10
2021-04-14 05:00:00+00:00,97356.9,130920.4,7,7,20,10
2021-04-19 05:00:00+00:00,83546.70000000003,133316.4,8,7,20,10
2021-04-24 05:00:00+00:00,86032.30000000005,127765.09999999999,8,7,20,10
2021-04-29 05:00:00+00:00,110594.40000000005,108421.2,7,7,20,10
2021-05-04 05:00:00+00:00,117085.40000000004,83818.0,7,6,20,10
2021-05-09 05:00:00+00:00,117085.40000000004,64080.00000000001,7,6,20,10
2021-05-14 05:00:00+00:00,117085.40000000004,53683.6,7,6,20,10
2021-05-19 05:00:00+00:00,129285.0,66731.0,6,6,20,10
2021-05-24 05:00:00+00:00,138077.30000000005,93904.1,5,5,20,10
2021-05-29 05:00:00+00:00,138077.30000000005,71780.0,5,5,20,10
2021-06-03 05:00:00+00:00,138077.30000000005,65630.80000000002,5,5,20,10
2021-06-08 05:00:00+00:00,138077.30000000005,72480.0,5,5,20,10
2021-06-13 05:00:00+00:00,138077.30000000005,58449.399999999994,5,5,20,10
2021-06-18 05:00:00+00:00,146004.1,46403.799999999996,5,5,20,10
2021-06-23 05:00:00+00:00,169056.10000000003,54685.0,4,4,20,10
2021-06-28 05:00:00+00:00,169056.10000000003,60124.99999999999,4,4,20,10
2021-07-03 05:00:00+00:00,169056.10000000003,51010.0,4,4,20,10
2021-07-08 05:00:00+00:00,169056.10000000003,56118.8,4,4,20,10
2021-07-13 05:00:00+00:00,152395.90000000002,52401.40000000001,4,4,20,10
2021-07-18 05:00:00+00:00,136538.60000000003,71570.0,5,4,20,10
2021-07-23 05:00:00+00:00,143288.00000000003,76369.59999999998,5,4,20,10
2021-07-28 05:00:00+00:00,146492.70000000004,72015.59999999999,5,4,20,10
2021-08-02 05:00:00+00:00,138995.2,62091.999999999985,5,4,20,10
2021-08-07 05:00:00+00:00,138496.30000000002,57670.9,6,4,20,10
2021-08-12 05:00:00+00:00,156273.9,60214.6,6,4,20,10
2021-08-17 05:00:00+00:00,139621.2,59709.30000000001,5,4,20,10
2021-08-22 05:00:00+00:00,140662.2,50782.0,5,4,20,10
2021-08-27 05:00:00+00:00,138158.90000000002,48444.799999999996,4,4,20,10
2021-09-01 05:00:00+00:00,138158.90000000002,46475.200000000004,4,4,20,10
2021-09-06 05:00:00+00:00,138158.90000000002,43150.0,4,4,20,10
2021-09-11 05:00:00+00:00,138158.90000000002,54547.0,4,4,20,10
2021-09-16 05:00:00+00:00,125247.40000000004,41061.7,5,4,20,10
2021-09-21 05:00:00+00:00,114206.69999999998,45738.10000000001,5,5,20,10
2021-09-26 05:00:00+00:00,104881.00000000003,45543.5,5,5,20,10
2021-10-01 05:00:00+00:00,96897.50000000001,44814.10000000001,5,5,20,10
2021-10-06 05:00:00+00:00,95851.90000000001,41281.2,5,5,20,10
2021-10-11 05:00:00+00:00,92473.80000000002,37111.99999999999,5,5,20,10
2021-10-16 05:00:00+00:00,88723.90000000004,33634.99999999999,5,5,20,10
2021-10-21 05:00:00+00:00,85874.0,30932.800000000014,5,5,20,10
2021-10-26 05:00:00+00:00,85949.6,37157.09999999999,5,5,20,10
2021-10-31 05:00:00+00:00,104174.40000000001,38818.00000000001,5,4,20,10
2020-04-05 05:00:00+00:00,530516.2999999999,1468448.0499999998,2,1,50,1
2020-05-25 05:00:00+00:00,619997.7999999999,1212571.63,2,1,50,1
2020-05-30 05:00:00+00:00,694720.5,1195418.08,2,1,50,1
2020-06-04 05:00:00+00:00,697807.7999999999,1025526.0999999999,2,2,50,1
2020-06-09 05:00:00+00:00,697807.7999999999,968629.96,2,2,50,1
2020-06-14 05:00:00+00:00,570017.75,1005305.25,2,2,50,1
2020-06-19 05:00:00+00:00,567034.1599999999,873201.5800000001,2,2,50,1
2020-06-24 05:00:00+00:00,528087.56,795787.5599999999,2,2,50,1
2020-06-29 05:00:00+00:00,544773.38,951899.0999999999,2,2,50,1
2020-07-04 05:00:00+00:00,564516.6799999999,989633.71,2,2,50,1
2020-07-09 05:00:00+00:00,492075.0,825134.32,2,2,50,1
2020-07-14 05:00:00+00:00,700373.0199999999,829997.8,2,2,50,1
2020-07-19 05:00:00+00:00,622657.7,885722.92,2,2,50,1
2020-07-24 05:00:00+00:00,686822.5999999999,846937.5,1,1,50,1
2020-07-29 05:00:00+00:00,686822.5999999999,795416.8,1,1,50,1
2020-08-03 05:00:00+00:00,797327.7999999998,754865.5,2,1,50,1
2020-08-09 05:00:00+00:00,855458.6999999997,803661.3099999999,2,1,50,1
2020-08-14 05:00:00+00:00,863098.2999999998,756212.1599999999,2,1,50,1
2020-08-19 05:00:00+00:00,874745.9999999998,789320.53,2,1,50,1
2020-08-27 05:00:00+00:00,834907.0999999999,784190.43,2,1,50,1
2020-09-01 05:00:00+00:00,931504.9999999998,760961.4,2,1,50,1
2020-09-06 05:00:00+00:00,1056859.0,1228361.8699999999,2,1,50,1
2020-09-11 05:00:00+00:00,878485.0999999999,906839.4,2,1,50,1
2020-09-16 05:00:00+00:00,983690.9999999998,1004420.0,2,1,50,1
2020-09-21 05:00:00+00:00,722191.66,792856.99,2,1,50,1
2020-09-26 05:00:00+00:00,677584.4199999999,806897.2100000001,2,1,50,1
2020-10-01 05:00:00+00:00,659191.3599999999,845196.2800000001,2,2,50,1
2020-10-06 05:00:00+00:00,542930.0800000001,990995.5,2,2,50,1
2020-10-11 05:00:00+00:00,552313.9299999999,932720.1,2,2,50,1
2020-10-16 05:00:00+00:00,543113.2,1036376.2,2,2,50,1
2020-10-21 05:00:00+00:00,627632.9199999999,1092723.2400000002,3,2,50,1
2020-10-26 05:00:00+00:00,611745.94,1044083.92,3,2,50,1
2020-10-31 05:00:00+00:00,565137.9299999999,1115193.25,3,2,50,1
2020-11-05 06:00:00+00:00,624608.3,1121097.9999999998,3,2,50,1
2020-11-10 06:00:00+00:00,540966.78,1048735.66,3,2,50,1
2020-11-15 06:00:00+00:00,361892.72000000003,1024176.12,3,2,50,1
2020-11-20 06:00:00+00:00,303653.39999999997,872800.96,3,2,50,1
2020-11-25 06:00:00+00:00,321955.79999999993,719157.28,3,2,50,1
2020-11-30 06:00:00+00:00,278096.49999999994,750865.33,3,2,50,1
2020-12-05 06:00:00+00:00,270066.80000000005,707177.2000000001,3,2,50,1
2020-12-10 06:00:00+00:00,265356.4,733580.3200000001,3,2,50,1
2020-12-15 06:00:00+00:00,224040.6,662563.84,3,3,50,1
2020-12-20 06:00:00+00:00,216168.0,588515.2300000001,3,3,50,1
2020-12-25 06:00:00+00:00,187794.69999999995,660182.1,4,3,50,1
2020-12-30 06:00:00+00:00,184342.69999999998,499748.88,4,3,50,1
2021-01-04 06:00:00+00:00,212512.09999999998,340860.62,4,3,50,1
2021-01-09 06:00:00+00:00,254955.19999999998,262477.0,3,3,50,1
2021-01-14 06:00:00+00:00,235187.99999999997,294545.1,3,3,50,1
2021-01-19 06:00:00+00:00,192631.40000000002,233140.0,3,3,50,1
2021-01-24 06:00:00+00:00,186670.69999999995,185978.8,3,3,50,1
2021-01-29 06:00:00+00:00,189987.0,193214.0,3,3,50,1
2021-02-03 06:00:00+00:00,174275.19999999998,170688.0,3,3,50,1
2021-02-08 06:00:00+00:00,174275.19999999998,197960.0,3,3,50,1
2021-02-13 06:00:00+00:00,172511.4,156529.8,3,3,50,1
2021-02-18 06:00:00+00:00,167519.2,152265.2,3,3,50,1
2021-02-23 06:00:00+00:00,146175.89999999997,161128.0,3,3,50,1
2021-02-28 06:00:00+00:00,153548.19999999995,191330.3,4,3,50,1
2021-03-05 06:00:00+00:00,150750.30000000002,177264.4,3,3,50,1
2021-03-10 06:00:00+00:00,129174.19999999998,143461.0,3,3,50,1
2021-03-15 05:00:00+00:00,103787.09999999999,136623.0,5,4,50,1
2021-03-20 05:00:00+00:00,90266.59999999999,159232.6,5,4,50,1
2021-03-25 05:00:00+00:00,91166.99999999999,198525.7,4,4,50,1
2021-03-30 05:00:00+00:00,117534.2,186487.5,5,4,50,1
2021-04-04 05:00:00+00:00,168320.39999999994,172877.7,5,4,50,1
2021-04-09 05:00:00+00:00,131629.59999999998,154384.0,6,4,50,1
2021-04-14 05:00:00+00:00,114857.79999999999,130920.4,5,4,50,1
2021-04-19 05:00:00+00:00,112150.59999999998,133316.4,4,3,50,1
2021-04-24 05:00:00+00:00,108708.99999999999,127765.09999999999,4,3,50,1
2021-04-29 05:00:00+00:00,107589.4,108421.2,4,3,50,1
2021-05-04 05:00:00+00:00,105332.19999999998,83818.0,4,4,50,1
2021-05-09 05:00:00+00:00,105332.19999999998,64080.00000000001,4,4,50,1
2021-05-14 05:00:00+00:00,105332.19999999998,53683.6,4,4,50,1
2021-05-19 05:00:00+00:00,105332.19999999998,66731.0,4,4,50,1
2021-05-24 05:00:00+00:00,105332.19999999998,93904.1,4,4,50,1
2021-05-29 05:00:00+00:00,105332.19999999998,71780.0,4,4,50,1
2021-06-03 05:00:00+00:00,105332.19999999998,65630.80000000002,4,4,50,1
2021-06-08 05:00:00+00:00,105332.19999999998,72480.0,4,4,50,1
2021-06-13 05:00:00+00:00,105332.19999999998,58449.399999999994,4,4,50,1
2021-06-18 05:00:00+00:00,90902.89999999998,46403.799999999996,4,4,50,1
2021-06-23 05:00:00+00:00,84655.2,54685.0,4,4,50,1
2021-06-28 05:00:00+00:00,83877.1,60124.99999999999,4,4,50,1
2021-07-03 05:00:00+00:00,82901.1,51010.0,5,4,50,1
2021-07-08 05:00:00+00:00,86155.8,56118.8,4,4,50,1
2021-07-13 05:00:00+00:00,77744.6,52401.40000000001,5,4,50,1
2021-07-18 05:00:00+00:00,68712.29999999997,71570.0,4,4,50,1
2021-07-23 05:00:00+00:00,82121.1,76369.59999999998,4,4,50,1
2021-07-28 05:00:00+00:00,84461.59999999999,72015.59999999999,5,4,50,1
2021-08-02 05:00:00+00:00,99039.49999999999,62091.999999999985,5,4,50,1
2021-08-07 05:00:00+00:00,110718.5,57670.9,6,4,50,1
2021-08-12 05:00:00+00:00,120027.49999999997,60214.6,4,3,50,1
2021-08-17 05:00:00+00:00,120581.9,59709.30000000001,4,3,50,1
2021-08-22 05:00:00+00:00,102116.59999999998,50782.0,4,3,50,1
2021-08-27 05:00:00+00:00,94928.29999999999,48444.799999999996,4,3,50,1
2021-09-01 05:00:00+00:00,90113.5,46475.200000000004,4,3,50,1
2021-09-06 05:00:00+00:00,94615.2,43150.0,4,3,50,1
2021-09-11 05:00:00+00:00,97935.3,54547.0,4,3,50,1
2021-09-16 05:00:00+00:00,94293.20000000001,41061.7,4,4,50,1
2021-09-21 05:00:00+00:00,91058.0,45738.10000000001,4,4,50,1
2021-09-26 05:00:00+00:00,91133.6,45543.5,4,4,50,1
2021-10-01 05:00:00+00:00,99529.09999999999,44814.10000000001,4,4,50,1
2021-10-06 05:00:00+00:00,99625.7,41281.2,4,4,50,1
2021-10-11 05:00:00+00:00,97543.7,37111.99999999999,4,4,50,1
2021-10-16 05:00:00+00:00,101658.60000000002,33634.99999999999,4,4,50,1
2021-10-21 05:00:00+00:00,103269.29999999999,30932.800000000014,3,3,50,1
2021-10-26 05:00:00+00:00,103269.29999999999,37157.09999999999,3,3,50,1
2021-10-31 05:00:00+00:00,103269.29999999999,38818.00000000001,3,3,50,1
2020-04-05 05:00:00+00:00,568452.74,1468448.0499999998,1,0,50,2
2020-05-25 05:00:00+00:00,664351.24,1212571.63,1,0,50,2
2020-05-30 05:00:00+00:00,744432.54,1195418.08,1,0,50,2
2020-06-04 05:00:00+00:00,674546.3400000001,1025526.0999999999,1,0,50,2
2020-06-09 05:00:00+00:00,672475.04,968629.96,1,1,50,2
2020-06-14 05:00:00+00:00,637514.5,1005305.25,1,1,50,2
2020-06-19 05:00:00+00:00,632557.41,873201.5800000001,1,1,50,2
2020-06-24 05:00:00+00:00,589902.96,795787.5599999999,1,1,50,2
2020-06-29 05:00:00+00:00,607556.53,951899.0999999999,1,1,50,2
2020-07-04 05:00:00+00:00,632415.7300000001,989633.71,1,1,50,2
2020-07-09 05:00:00+00:00,549981.4,825134.32,1,1,50,2
2020-07-14 05:00:00+00:00,782336.8700000001,829997.8,1,1,50,2
2020-07-19 05:00:00+00:00,695031.2000000001,885722.92,1,1,50,2
2020-07-24 05:00:00+00:00,540000.64,846937.5,1,1,50,2
2020-07-29 05:00:00+00:00,540000.64,795416.8,1,1,50,2
2020-08-03 05:00:00+00:00,641736.64,754865.5,2,1,50,2
2020-08-09 05:00:00+00:00,688414.24,803661.3099999999,2,1,50,2
2020-08-14 05:00:00+00:00,694548.64,756212.1599999999,2,1,50,2
2020-08-19 05:00:00+00:00,703901.4400000001,789320.53,2,1,50,2
2020-08-27 05:00:00+00:00,671911.8400000001,784190.43,2,1,50,2
2020-09-01 05:00:00+00:00,749477.4400000001,760961.4,2,1,50,2
2020-09-06 05:00:00+00:00,850133.4400000001,1228361.8699999999,2,1,50,2
2020-09-11 05:00:00+00:00,706903.8400000001,906839.4,2,1,50,2
2020-09-16 05:00:00+00:00,791381.4400000001,1004420.0,2,1,50,2
2020-09-21 05:00:00+00:00,643745.4400000001,792856.99,2,1,50,2
2020-09-26 05:00:00+00:00,623971.7200000002,806897.2100000001,2,1,50,2
2020-10-01 05:00:00+00:00,596659.46,845196.2800000001,2,2,50,2
2020-10-06 05:00:00+00:00,491013.28,990995.5,2,2,50,2
2020-10-11 05:00:00+00:00,499580.8300000001,932720.1,2,2,50,2
2020-10-16 05:00:00+00:00,491196.4,1036376.2,2,2,50,2
2020-10-21 05:00:00+00:00,561953.3200000001,1092723.2400000002,3,2,50,2
2020-10-26 05:00:00+00:00,548044.24,1044083.92,3,2,50,2
2020-10-31 05:00:00+00:00,506085.13,1115193.25,3,2,50,2
2020-11-05 06:00:00+00:00,559815.1,1121097.9999999998,3,2,50,2
2020-11-10 06:00:00+00:00,484564.6800000001,1048735.66,3,2,50,2
2020-11-15 06:00:00+00:00,324218.51999999996,1024176.12,3,2,50,2
2020-11-20 06:00:00+00:00,271891.29999999993,872800.96,3,2,50,2
2020-11-25 06:00:00+00:00,288251.19999999995,719157.28,3,2,50,2
2020-11-30 06:00:00+00:00,249118.8,750865.33,3,2,50,2
2020-12-05 06:00:00+00:00,242066.8,707177.2000000001,3,2,50,2
2020-12-10 06:00:00+00:00,237544.8,733580.3200000001,3,2,50,2
2020-12-15 06:00:00+00:00,200515.2,662563.84,3,3,50,2
2020-12-20 06:00:00+00:00,193942.80000000005,588515.2300000001,3,3,50,2
2020-12-25 06:00:00+00:00,168422.4,660182.1,4,3,50,2
2020-12-30 06:00:00+00:00,165547.40000000002,499748.88,4,3,50,2
2021-01-04 06:00:00+00:00,190596.5,340860.62,4,3,50,2
2021-01-09 06:00:00+00:00,228718.40000000002,262477.0,3,3,50,2
2021-01-14 06:00:00+00:00,210733.80000000008,294545.1,3,3,50,2
2021-01-19 06:00:00+00:00,172535.90000000002,233140.0,3,3,50,2
2021-01-24 06:00:00+00:00,167156.90000000002,185978.8,3,3,50,2
2021-01-29 06:00:00+00:00,170163.60000000003,193214.0,3,3,50,2
2021-02-03 06:00:00+00:00,148011.80000000002,170688.0,3,3,50,2
2021-02-08 06:00:00+00:00,148011.80000000002,197960.0,3,3,50,2
2021-02-13 06:00:00+00:00,154503.40000000002,156529.8,3,3,50,2
2021-02-18 06:00:00+00:00,150234.40000000008,152265.2,3,3,50,2
2021-02-23 06:00:00+00:00,131124.8,161128.0,3,3,50,2
2021-02-28 06:00:00+00:00,137464.3,191330.3,4,3,50,2
2021-03-05 06:00:00+00:00,134976.0,177264.4,3,3,50,2
2021-03-10 06:00:00+00:00,115901.00000000001,143461.0,3,3,50,2
2021-03-15 05:00:00+00:00,93697.2,136623.0,4,3,50,2
2021-03-20 05:00:00+00:00,81297.6,159232.6,4,3,50,2
2021-03-25 05:00:00+00:00,82198.00000000001,198525.7,3,3,50,2
2021-03-30 05:00:00+00:00,105966.50000000001,186487.5,4,3,50,2
2021-04-04 05:00:00+00:00,151819.7,172877.7,4,3,50,2
2021-04-09 05:00:00+00:00,118919.59999999999,154384.0,4,3,50,2
2021-04-14 05:00:00+00:00,103495.30000000003,130920.4,4,3,50,2
2021-04-19 05:00:00+00:00,112515.19999999998,133316.4,3,2,50,2
